time_epoch,time,temp_c,temp_f,is_day,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv,condition.text,condition.icon,condition.code,name,region,country,lat,lon,tz_id,localtime_epoch,localtime
1701439200,2023-12-02 01:00,15.6,60.1,0,10.5,16.9,160,SSE,1008.0,29.76,0.04,0.0,90,100,15.6,60.1,15.6,60.1,15.6,60.1,14.0,57.2,1,85,0,0,10.0,6.0,14.6,23.5,1.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701442800,2023-12-02 02:00,15.4,59.8,0,10.7,17.3,156,SSE,1008.0,29.75,0.64,0.03,92,100,15.4,59.8,15.4,59.8,15.4,59.8,14.1,57.3,1,74,0,0,2.0,1.0,15.1,24.3,1.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,1153,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701446400,2023-12-02 03:00,15.1,59.2,0,10.3,16.6,154,SSE,1008.0,29.75,0.89,0.04,95,100,15.1,59.2,15.1,59.2,15.1,59.2,14.3,57.7,1,98,0,0,9.0,5.0,14.8,23.8,1.0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,1183,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701450000,2023-12-02 04:00,15.0,59.0,0,10.5,16.9,152,SSE,1008.0,29.75,0.46,0.02,96,100,13.9,57.0,13.9,57.0,15.0,59.0,14.3,57.7,1,98,0,0,2.0,1.0,15.1,24.4,1.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,1153,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701453600,2023-12-02 05:00,14.9,58.9,0,11.0,17.6,156,SSE,1008.0,29.76,0.19,0.01,95,100,13.8,56.8,13.8,56.8,15.0,58.9,14.2,57.6,1,98,0,0,2.0,1.0,15.8,25.5,1.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,1153,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701457200,2023-12-02 06:00,14.9,58.8,1,11.0,17.6,160,SSE,1009.0,29.78,0.28,0.01,95,100,13.7,56.7,13.7,56.7,14.9,58.8,14.1,57.4,1,97,0,0,2.0,1.0,15.9,25.6,3.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png,1153,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701460800,2023-12-02 07:00,14.9,58.8,1,11.2,18.0,164,SSE,1009.0,29.8,0.47,0.02,95,100,13.7,56.6,13.7,56.6,14.9,58.8,14.1,57.4,1,97,0,0,2.0,1.0,16.1,25.9,3.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png,1153,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701464400,2023-12-02 08:00,14.8,58.7,1,11.6,18.7,169,S,1009.0,29.81,0.96,0.04,95,100,13.6,56.4,13.6,56.4,14.8,58.7,14.1,57.4,1,97,0,0,9.0,5.0,16.7,26.9,3.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701468000,2023-12-02 09:00,14.8,58.6,1,11.4,18.4,172,S,1010.0,29.81,1.44,0.06,95,100,13.5,56.4,13.5,56.4,14.8,58.6,14.1,57.3,1,96,0,0,6.0,3.0,16.4,26.5,3.0,Moderate or heavy rain with thunder,//cdn.weatherapi.com/weather/64x64/day/389.png,1276,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701471600,2023-12-02 10:00,14.7,58.5,1,11.6,18.7,178,S,1010.0,29.82,1.92,0.08,96,100,13.4,56.2,13.4,56.2,14.7,58.5,14.0,57.3,1,96,0,0,6.0,3.0,16.8,27.0,3.0,Moderate or heavy rain with thunder,//cdn.weatherapi.com/weather/64x64/day/389.png,1276,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701475200,2023-12-02 11:00,15.0,59.0,1,16.1,25.9,190,S,1011.0,29.85,2.44,0.1,100,75,13.3,55.9,13.3,55.9,14.7,58.4,14.0,57.2,1,96,0,0,5.0,3.0,17.8,28.7,3.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png,1189,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701478800,2023-12-02 12:00,14.6,58.3,1,13.0,20.9,187,S,1010.0,29.84,2.1,0.08,96,100,13.1,55.6,13.1,55.6,14.6,58.3,13.9,57.1,1,95,0,0,9.0,5.0,18.8,30.2,3.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701482400,2023-12-02 13:00,14.6,58.2,1,13.4,21.6,188,S,1011.0,29.85,1.76,0.07,95,100,13.0,55.4,13.0,55.4,14.6,58.2,13.8,56.9,1,95,0,0,9.0,5.0,19.4,31.2,3.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,1183,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701486000,2023-12-02 14:00,14.5,58.0,1,13.0,20.9,185,S,1011.0,29.86,0.88,0.03,95,100,13.0,55.3,13.0,55.3,14.5,58.0,13.7,56.6,1,95,0,0,10.0,6.0,18.7,30.1,3.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701489600,2023-12-02 15:00,14.4,57.9,1,11.2,18.0,168,SSE,1012.0,29.87,0.38,0.01,94,100,13.1,55.6,13.1,55.6,14.4,58.0,13.5,56.3,1,94,0,0,10.0,6.0,16.1,26.0,3.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701493200,2023-12-02 16:00,14.2,57.6,1,10.3,16.6,161,SSE,1012.0,29.87,0.36,0.01,94,88,13.0,55.4,13.0,55.4,14.2,57.6,13.3,55.9,1,94,0,0,10.0,6.0,14.8,23.9,3.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701496800,2023-12-02 17:00,14.1,57.5,1,9.6,15.5,167,SSE,1012.0,29.88,0.29,0.01,94,100,13.0,55.4,13.0,55.4,14.1,57.5,13.1,55.7,1,93,0,0,2.0,1.0,13.8,22.2,3.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png,1153,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701500400,2023-12-02 18:00,14.2,57.6,1,9.4,15.1,159,SSE,1013.0,29.91,0.11,0.0,92,92,13.1,55.6,13.1,55.6,14.2,57.6,13.0,55.4,1,93,0,0,10.0,6.0,13.5,21.7,3.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701504000,2023-12-02 19:00,14.1,57.3,1,8.7,14.0,155,SSE,1014.0,29.93,0.11,0.0,92,82,13.0,55.5,13.0,55.5,14.1,57.3,12.7,54.9,1,93,0,0,10.0,6.0,12.8,20.6,3.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701507600,2023-12-02 20:00,13.5,56.3,1,7.2,11.5,155,SSE,1015.0,29.96,0.12,0.0,93,100,12.6,54.7,12.6,54.7,13.5,56.3,12.5,54.4,1,92,0,0,10.0,6.0,10.9,17.6,3.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701511200,2023-12-02 21:00,13.3,56.0,0,6.7,10.8,159,SSE,1015.0,29.97,0.1,0.0,94,100,12.5,54.5,12.5,54.5,13.3,56.0,12.4,54.3,1,92,0,0,2.0,1.0,10.3,16.5,1.0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,1030,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701514800,2023-12-02 22:00,13.2,55.8,0,6.7,10.8,164,SSE,1015.0,29.97,0.16,0.01,94,100,12.3,54.2,12.3,54.2,13.2,55.8,12.3,54.2,1,78,0,0,10.0,6.0,10.4,16.8,1.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,1240,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701518400,2023-12-02 23:00,13.4,56.1,0,6.7,10.8,164,SSE,1015.0,29.97,0.13,0.01,94,100,12.6,54.7,12.6,54.7,13.4,56.2,12.4,54.4,1,91,0,0,10.0,6.0,10.2,16.4,1.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701522000,2023-12-03 00:00,13.5,56.3,0,7.2,11.5,164,SSE,1015.0,29.97,0.09,0.0,94,91,12.6,54.7,12.6,54.7,13.5,56.3,12.5,54.4,1,87,0,0,10.0,6.0,10.8,17.3,1.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701525600,2023-12-03 01:00,13.4,56.2,0,7.2,11.5,167,SSE,1015.0,29.96,0.13,0.01,94,100,12.6,54.6,12.6,54.6,13.4,56.2,12.4,54.4,1,91,0,0,10.0,6.0,10.8,17.4,1.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701529200,2023-12-03 02:00,13.5,56.2,0,7.2,11.5,164,SSE,1014.0,29.95,0.09,0.0,93,100,12.6,54.6,12.6,54.6,13.5,56.2,12.4,54.3,0,68,0,0,10.0,6.0,10.8,17.4,1.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701532800,2023-12-03 03:00,13.4,56.2,0,6.7,10.8,156,SSE,1014.0,29.95,0.14,0.01,93,100,12.6,54.7,12.6,54.7,13.4,56.2,12.4,54.3,1,75,0,0,10.0,6.0,10.0,16.2,1.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701536400,2023-12-03 04:00,13.4,56.0,0,6.7,10.8,152,SSE,1015.0,29.96,0.04,0.0,93,85,12.5,54.6,12.5,54.6,13.4,56.0,12.3,54.1,0,66,0,0,10.0,6.0,10.1,16.2,1.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701540000,2023-12-03 05:00,13.2,55.8,0,6.0,9.7,148,SSE,1015.0,29.97,0.02,0.0,93,68,12.5,54.5,12.5,54.5,13.2,55.8,12.1,53.8,0,64,0,0,10.0,6.0,9.1,14.7,1.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701543600,2023-12-03 06:00,13.5,56.3,1,5.8,9.4,156,SSE,1015.0,29.98,0.02,0.0,92,56,12.9,55.2,12.9,55.2,13.5,56.3,12.2,53.9,1,74,0,0,10.0,6.0,8.5,13.6,3.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701547200,2023-12-03 07:00,14.1,57.4,1,6.5,10.4,167,SSE,1016.0,29.99,0.01,0.0,89,80,13.5,56.2,13.5,56.2,14.1,57.4,12.3,54.2,0,66,0,0,10.0,6.0,9.0,14.5,3.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701550800,2023-12-03 08:00,14.7,58.5,1,8.1,13.0,168,SSE,1016.0,30.01,0.01,0.0,86,72,13.9,57.1,13.9,57.1,14.7,58.5,12.3,54.2,1,86,0,0,10.0,6.0,10.8,17.5,3.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701554400,2023-12-03 09:00,16.6,61.8,1,9.4,15.1,159,SSE,1016.0,30.01,0.0,0.0,73,44,16.6,61.8,16.6,61.8,16.6,61.8,11.7,53.1,0,0,0,0,10.0,6.0,11.0,17.7,5.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701558000,2023-12-03 10:00,18.2,64.7,1,9.2,14.8,155,SSE,1016.0,30.0,0.01,0.0,64,55,18.2,64.7,18.2,64.7,18.2,64.7,11.3,52.4,1,74,0,0,10.0,6.0,10.6,17.0,4.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701561600,2023-12-03 11:00,19.2,66.5,1,8.5,13.7,175,S,1016.0,29.99,0.01,0.0,59,75,19.2,66.5,19.2,66.5,19.2,66.5,11.1,51.9,0,60,0,0,10.0,6.0,9.8,15.7,4.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701565200,2023-12-03 12:00,18.8,65.9,1,8.7,14.0,195,SSW,1015.0,29.99,0.0,0.0,61,71,18.8,65.9,18.8,65.9,18.8,65.9,11.2,52.1,0,0,0,0,10.0,6.0,10.9,17.5,4.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701568800,2023-12-03 13:00,19.7,67.4,1,8.7,14.0,200,SSW,1015.0,29.98,0.0,0.0,58,97,19.7,67.4,19.7,67.4,19.7,67.4,11.2,52.2,0,0,0,0,10.0,6.0,10.3,16.6,4.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701572400,2023-12-03 14:00,20.6,69.0,1,9.6,15.5,197,SSW,1015.0,29.97,0.0,0.0,56,86,20.6,69.0,20.6,69.0,20.6,69.0,11.4,52.5,0,0,0,0,10.0,6.0,11.1,17.8,5.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701576000,2023-12-03 15:00,20.2,68.4,1,10.1,16.2,201,SSW,1015.0,29.97,0.0,0.0,57,57,20.2,68.4,20.2,68.4,20.2,68.4,11.5,52.8,0,0,0,0,10.0,6.0,12.0,19.3,6.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701579600,2023-12-03 16:00,19.5,67.2,1,10.1,16.2,200,SSW,1015.0,29.97,0.0,0.0,61,30,19.5,67.2,19.5,67.2,19.5,67.2,11.8,53.2,0,0,0,0,10.0,6.0,12.9,20.8,5.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701583200,2023-12-03 17:00,19.2,66.5,1,10.1,16.2,204,SSW,1015.0,29.97,0.0,0.0,63,35,19.2,66.5,19.2,66.5,19.2,66.5,11.9,53.4,0,0,0,0,10.0,6.0,13.2,21.3,5.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701586800,2023-12-03 18:00,18.8,65.8,1,9.8,15.8,211,SSW,1016.0,29.99,0.0,0.0,64,34,18.8,65.8,18.8,65.8,18.8,65.8,11.9,53.5,0,0,0,0,10.0,6.0,13.4,21.5,5.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701590400,2023-12-03 19:00,17.7,63.9,1,7.6,12.2,213,SSW,1016.0,30.01,0.0,0.0,70,45,17.7,63.9,17.7,63.9,17.7,63.9,12.2,54.0,0,0,0,0,10.0,6.0,11.4,18.3,5.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701594000,2023-12-03 20:00,16.7,62.0,1,4.9,7.9,224,SW,1017.0,30.02,0.0,0.0,76,47,16.7,62.0,16.7,62.0,16.7,62.0,12.4,54.2,0,0,0,0,10.0,6.0,8.0,12.9,5.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701597600,2023-12-03 21:00,16.0,60.8,0,2.0,3.2,219,SW,1017.0,30.02,0.0,0.0,80,12,16.0,60.8,16.0,60.8,16.0,60.8,12.5,54.5,0,0,0,0,10.0,6.0,3.3,5.4,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701601200,2023-12-03 22:00,15.3,59.5,0,0.7,1.1,291,WNW,1017.0,30.02,0.0,0.0,83,8,15.3,59.5,15.3,59.5,15.3,59.5,12.4,54.3,0,0,0,0,10.0,6.0,1.1,1.8,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701604800,2023-12-03 23:00,14.7,58.5,0,1.6,2.5,10,N,1016.0,30.01,0.0,0.0,84,14,14.8,58.6,14.8,58.6,14.8,58.6,12.1,53.8,0,0,0,0,10.0,6.0,2.5,4.1,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701608400,2023-12-04 00:00,14.3,57.8,0,2.2,3.6,2,N,1016.0,30.0,0.0,0.0,85,18,15.1,59.1,15.1,59.1,14.3,57.8,11.9,53.4,0,0,0,0,10.0,6.0,3.6,5.8,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701612000,2023-12-04 01:00,14.1,57.3,0,3.4,5.4,8,N,1015.0,29.98,0.0,0.0,85,14,14.3,57.7,14.3,57.7,14.1,57.3,11.6,52.9,0,0,0,0,10.0,6.0,5.5,8.9,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701615600,2023-12-04 02:00,13.8,56.8,0,4.3,6.8,1,N,1015.0,29.97,0.0,0.0,85,10,13.7,56.6,13.7,56.6,13.8,56.8,11.4,52.5,0,0,0,0,10.0,6.0,7.3,11.8,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701619200,2023-12-04 03:00,13.5,56.3,0,3.8,6.1,4,N,1015.0,29.97,0.0,0.0,85,14,13.5,56.2,13.5,56.2,13.5,56.3,11.1,52.0,0,0,0,0,10.0,6.0,6.8,11.0,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701622800,2023-12-04 04:00,13.2,55.7,0,4.3,6.8,10,N,1015.0,29.97,0.0,0.0,85,33,13.0,55.3,13.0,55.3,13.2,55.7,10.8,51.4,0,0,0,0,10.0,6.0,7.9,12.7,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701626400,2023-12-04 05:00,13.1,55.6,0,4.7,7.6,22,NNE,1015.0,29.98,0.0,0.0,85,29,12.7,54.9,12.7,54.9,13.1,55.6,10.6,51.0,0,0,0,0,10.0,6.0,9.0,14.5,1.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701630000,2023-12-04 06:00,14.1,57.4,1,4.7,7.6,23,NNE,1016.0,30.0,0.0,0.0,80,29,13.9,57.0,13.9,57.0,14.1,57.4,10.7,51.2,0,0,0,0,10.0,6.0,8.2,13.2,4.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701633600,2023-12-04 07:00,16.3,61.3,1,6.7,10.8,20,NNE,1016.0,30.0,0.0,0.0,71,12,16.3,61.3,16.3,61.3,16.3,61.3,11.1,51.9,0,0,0,0,10.0,6.0,9.5,15.3,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701637200,2023-12-04 08:00,18.5,65.4,1,7.4,11.9,12,NNE,1016.0,30.0,0.0,0.0,62,6,18.5,65.4,18.5,65.4,18.5,65.4,11.2,52.1,0,0,0,0,10.0,6.0,9.8,15.7,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701640800,2023-12-04 09:00,21.2,70.1,1,6.9,11.2,356,N,1016.0,29.99,0.0,0.0,52,9,21.2,70.1,21.2,70.1,24.3,75.8,10.8,51.5,0,0,0,0,10.0,6.0,8.8,14.1,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701644400,2023-12-04 10:00,23.3,74.0,1,6.0,9.7,338,NNW,1015.0,29.99,0.0,0.0,43,14,24.6,76.3,23.3,74.0,24.6,76.3,10.2,50.3,0,0,0,0,10.0,6.0,7.6,12.2,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701648000,2023-12-04 11:00,24.9,76.8,1,4.9,7.9,310,NW,1015.0,29.98,0.0,0.0,37,14,25.1,77.3,24.9,76.8,25.1,77.3,9.4,48.8,0,0,0,0,10.0,6.0,6.3,10.1,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701651600,2023-12-04 12:00,26.3,79.3,1,3.4,5.4,302,WNW,1015.0,29.96,0.0,0.0,34,17,25.8,78.5,26.3,79.3,25.8,78.5,9.0,48.3,0,0,0,0,10.0,6.0,4.3,6.8,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701655200,2023-12-04 13:00,27.3,81.2,1,2.5,4.0,307,NW,1014.0,29.93,0.0,0.0,32,12,26.5,79.8,27.3,81.2,26.5,79.8,9.1,48.4,0,0,0,0,10.0,6.0,3.2,5.1,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701658800,2023-12-04 14:00,28.3,83.0,1,3.1,5.0,305,NW,1013.0,29.91,0.0,0.0,30,7,27.2,81.0,28.3,83.0,27.2,81.0,9.0,48.3,0,0,0,0,10.0,6.0,4.2,6.8,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701662400,2023-12-04 15:00,29.0,84.3,1,3.8,6.1,314,NW,1012.0,29.89,0.0,0.0,31,6,28.0,82.4,29.0,84.3,28.0,82.4,10.1,50.2,0,0,0,0,10.0,6.0,5.3,8.5,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701666000,2023-12-04 16:00,29.4,84.9,1,5.4,8.6,330,NNW,1011.0,29.87,0.0,0.0,31,9,28.4,83.1,29.4,84.9,28.4,83.1,10.5,50.8,0,0,0,0,10.0,6.0,7.9,12.8,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701669600,2023-12-04 17:00,29.0,84.2,1,5.4,8.6,314,NW,1011.0,29.87,0.0,0.0,32,8,28.1,82.5,29.0,84.2,28.1,82.5,10.6,51.1,0,0,0,0,10.0,6.0,8.7,14.0,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
1701673200,2023-12-04 18:00,27.3,81.1,1,1.8,2.9,341,NNW,1011.0,29.87,0.0,0.0,39,12,27.0,80.7,27.3,81.1,27.0,80.7,12.0,53.6,0,0,0,0,10.0,6.0,3.5,5.6,7.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Melbourne,Victoria,Australia,-37.81,144.96,Australia/Melbourne,1701478829,2023-12-02 12:00
